Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2010-04-20,7.3662590980529785,7.3662590980529785,7.258879225430506,7.258879225430506,22158800
2010-04-22,7.271766662597656,7.310423490561046,7.175124592689181,7.280357250865873,19873300
2010-04-23,7.356868743896484,7.356868743896484,7.25733483546184,7.263825926101965,12312800
2010-04-26,7.207565784454346,7.3958147870194555,7.207565784454346,7.378504116457136,13810200
2010-04-27,6.945746898651123,7.162125316994375,6.945746898651123,7.155634228577889,23019700
2010-04-28,7.008499622344971,7.14049064203747,6.902474204761038,6.993353193077158,17380900
2010-04-29,7.1448187828063965,7.162128635075747,7.036629523512693,7.10587058342718,11932800
2010-04-30,7.0972137451171875,7.183765464433326,7.045283373862199,7.099377992080194,15687800
2010-05-03,6.815925598144531,7.060433636433334,6.807270256427324,7.043122952998919,28849400
2010-05-04,6.58656120300293,6.766155329154838,6.471880457307198,6.751008901229011,39268400
2010-05-05,6.536794662475586,6.6666218524767435,6.439424579506663,6.491355372965273,29471100
2010-05-06,6.450243949890137,6.660131390927318,6.12351231570123,6.510830087674664,32015500
2010-05-07,6.437260150909424,6.558431991132666,6.3052691384372705,6.4891909395765275,24546000
2010-05-10,6.5238142013549805,6.729374020491874,6.5238142013549805,6.707736079628612,20988100
2010-05-11,6.409130573272705,6.55194033291327,6.404802904748037,6.45240602039183,17334600
2010-05-12,6.469717979431152,6.491355915023088,6.419951016466206,6.480537153581768,15380800
2010-05-13,6.491354942321777,6.5800700935167695,6.4805361825016,6.534630807020949,16122900
2010-05-14,6.510828971862793,6.5129928063459746,6.342053596557663,6.44591558820425,24270200
2010-05-17,6.458897590637207,6.575741753059298,6.396147634501698,6.534630139773128,26530800
2010-05-18,6.322578430175781,6.5216466291773365,6.311759672297858,6.517319373651663,17679200
2010-05-19,6.177604675292969,6.3766728687942065,6.177604675292969,6.255501050531019,25227200
2010-05-20,5.935261249542236,6.08023483487856,5.935261249542236,6.058596906243003,25639300
2010-05-21,5.967718601226807,6.069416340625949,5.870348117869707,5.946080670179762,28529000
2010-05-24,5.917587757110596,6.054902182894264,5.906689971576469,5.972077516228969,14996100
2010-05-25,5.786811828613281,5.823864878731255,5.666934533614811,5.732322073482369,24219500
2010-05-26,5.895793437957764,5.976438487182104,5.804250600116831,5.889254931077403,20468900
2010-05-27,6.061441421508789,6.085417051454153,5.972078238997422,5.993874228427396,18332900
2010-05-28,6.061441421508789,6.061441421508789,6.061441421508789,6.061441421508789,0
2010-05-31,6.451588153839111,6.451588153839111,6.148624782691951,6.148624782691951,14270600
2010-06-01,6.2445268630981445,6.471204480589517,6.20747380699759,6.320812615743276,25987900
2010-06-02,6.342606544494629,6.397096290726156,6.2423451952522555,6.2423451952522555,13859300
2010-06-04,6.375301837921143,6.469024290430332,6.2663223193242,6.292477586705969,15178000
2010-06-07,6.4341511726379395,6.556208122658148,6.392738837270338,6.4188941058508995,16452000
2010-06-08,6.464665412902832,6.545310444610271,6.416714571391643,6.486461401125699,16120800
2010-06-09,6.440687656402588,6.621593592153822,6.440687656402588,6.516973382117297,20135000
2010-06-10,6.516974925994873,6.593260669781748,6.486460794769667,6.5387709121802455,17889600
2010-06-11,6.455946922302246,6.499538480696305,6.412354948184311,6.47120398852636,11613900
2010-06-14,6.331710338592529,6.525694178921446,6.3251718330500974,6.516975617232999,15282500
2010-06-15,6.320812225341797,6.37312234559569,6.26196318415971,6.342608212711889,12607800
2010-06-16,6.462484836578369,6.495178606315844,6.277219587100898,6.288117787495948,24436900
2010-06-17,6.4341511726379395,6.506077641579621,6.390559196911634,6.473383867646836,15576800
2010-06-18,6.427611827850342,6.4646648800579785,6.37530170986142,6.449407814276692,12366200
2010-06-21,6.407995700836182,6.532232287275094,6.403636420257022,6.475562886917649,23758300
2010-06-22,6.34478759765625,6.455946754618296,6.322991611163403,6.405815860967587,19578200
2010-06-23,6.211832046508789,6.392738015795706,6.1813179168558126,6.364403526221347,24118000
2010-06-24,5.991695404052734,6.200936349068127,5.991695404052734,6.200936349068127,21828900
2010-06-25,6.083235740661621,6.113749868050954,5.9524602557127855,5.961178815380484,10738000
2010-06-28,5.976438045501709,6.115931724960143,5.959001335569404,6.0854175865096,7278900
2010-06-29,5.847840785980225,5.9066898241327985,5.8216855193377945,5.88489383788475,16290900
2010-06-30,5.854381084442139,5.993874764102308,5.845662521601399,5.876176660096072,18010900
2010-07-01,5.765016078948975,5.930664563532468,5.734501534337214,5.908868994740416,18632300
2010-07-02,5.834763050079346,5.882713884694716,5.780273295220309,5.823864849673235,10088300
2010-07-05,5.784632205963135,5.895790932939746,5.784632205963135,5.836942317400308,6883900
2010-07-06,5.895793437957764,5.9502832124887,5.832585515678351,5.884895649341171,15896300
2010-07-07,5.9720778465271,5.998233115268993,5.836943469245014,5.928486286255802,16555400
2010-07-08,6.011312007904053,6.024389437602566,5.930666957361231,5.989516014590533,10498100
2010-07-12,5.935024738311768,6.046183901949042,5.924126952272852,6.020029049166089,9365000
2010-07-13,5.950282573699951,5.991694914300385,5.9001520862869725,5.972078564317229,12667200
2010-07-14,5.950282573699951,5.972078564317229,5.869637948857149,5.895792805018728,11099800
2010-07-15,5.908868789672852,5.950280701519609,5.856558678084464,5.950280701519609,7914000
2010-07-16,5.850022315979004,5.90451209133967,5.821687399986021,5.8936143025571335,9806100
2010-07-19,5.873996257781982,5.897971469340738,5.8151472175740055,5.852200270772672,12468700
2010-07-20,6.026566505432129,6.06361955352792,5.821684920918709,5.834762760757565,16035400
2010-07-21,5.993874549865723,6.11375187457346,5.969898918634598,6.065801027835153,11651800
2010-07-22,6.098493576049805,6.163881534660212,6.033106033163256,6.067979444799263,13382700
2010-07-23,6.0570807456970215,6.113749719262704,6.013488779867024,6.100672295803223,12762200
2010-07-26,6.081056594848633,6.1115711404411694,6.037465040139615,6.057081385262017,7666200
2010-07-27,6.098493576049805,6.137726268071278,6.0723387251847285,6.102852856435271,10359400
2010-07-28,6.05925989151001,6.113749640231229,6.044002828383875,6.091954073321774,11317300
2010-07-29,6.046184539794922,6.091956160579629,6.022208909111317,6.067980529896024,10324200
2010-07-30,6.070160388946533,6.087597098510184,5.9829768411282815,6.028748047836383,12928700
2010-08-02,6.243592262268066,6.269936298432867,6.136019874011504,6.140410267551701,17740200
2010-08-03,6.384094715118408,6.4828858946238475,6.190903586978862,6.234810452190585,24018500
2010-08-04,6.441174030303955,6.485081314338954,6.3797039164011355,6.445564842453634,20894700
2010-08-05,6.460934162139893,6.471910777004168,6.3884874153350335,6.4258084920969925,11125200
2010-08-06,6.386292457580566,6.465325430098721,6.3533621919416845,6.410441514456902,11196700
2010-08-09,6.329212665557861,6.443371302119892,6.322626445426239,6.443371302119892,10274900
2010-08-10,6.237005233764648,6.283107919161335,6.186512155398014,6.283107919161335,16439600
2010-08-11,6.037229061126709,6.182122525095275,6.037229061126709,6.155778487317862,16895900
2010-08-12,6.0438151359558105,6.1162618662142085,5.971368405697413,6.010884461422149,13560300
2010-08-13,6.072354793548584,6.107480456808154,6.037229130289013,6.070159387253494,12344200
2010-08-16,6.061378002166748,6.103089464351357,6.056987189705971,6.061378002166748,15292800
2010-08-17,6.212856292724609,6.267740183715925,6.094307305923413,6.094307305923413,15546700
2010-08-18,6.076744556427002,6.223833402942065,6.061377133746913,6.210661386177827,20458600
2010-08-19,5.879162788391113,6.01307920301802,5.863794946566239,5.907702228604131,26365800
2010-08-20,5.879162788391113,5.945023292717075,5.830864694403258,5.872576570466167,17204600
2010-08-23,5.852818012237549,5.969172010101439,5.852818012237549,5.909897308242616,10445000
2010-08-24,5.7386603355407715,5.894530826171806,5.7386603355407715,5.817693283958249,15741900
2010-08-25,5.725490570068359,5.771593281030597,5.598159891251874,5.723295163000531,21490600
2010-08-26,5.642063617706299,5.861599160516181,5.642063617706299,5.861599160516181,22021900
2010-08-27,5.830864906311035,5.83745112447534,5.624501761933482,5.696948486817281,14878800
2010-08-30,5.587179660797119,5.802324389513461,5.587179660797119,5.7847615630617355,22067300
2010-08-31,5.721099376678467,5.721099376678467,5.602550333991966,5.602550333991966,15881100
2010-09-01,5.934046745300293,5.96917240381548,5.740855204735888,5.773785457252515,19359200
2010-09-02,6.059182167053223,6.179926570061549,5.870381431912813,5.903311685575912,26761400
2010-09-03,6.322622776031494,6.348967222537716,6.1579711368772285,6.2128550165953165,46190200
2010-09-06,6.386292457580566,6.430199757586441,6.285305835059475,6.4060507007101055,19635800
2010-09-08,6.109676361083984,6.252374432048232,6.100895153918831,6.215053359451647,32338400
2010-09-09,6.017470359802246,6.177731236581895,5.9691726817775415,6.162363812607257,20191800
2010-09-10,6.041619777679443,6.133824745897332,6.01747072782471,6.037228965209324,16665300
2010-09-13,6.212856292724609,6.217247104499321,6.048204619750662,6.092111900036057,24171200
2010-09-14,5.894532680511475,6.272133873024768,5.894532680511475,6.188710504686512,39196800
2010-09-15,5.806715965270996,5.839646216861942,5.653040899538761,5.707924791767292,40928700
2010-09-16,5.786959648132324,5.85721098646633,5.718903297731626,5.732075737717507,20305300
2010-09-17,5.804520130157471,5.826473769171841,5.729878008747114,5.73646380733984,18012500
2010-09-20,5.9494147300720215,6.0218614599385605,5.7518327775933615,5.800130457927414,26848600
2010-09-21,5.784761905670166,5.982343819636773,5.784761905670166,5.953804381986496,28615300
2010-09-22,5.703535556793213,5.802326757610468,5.668409889553963,5.7276846100443155,43614700
2010-09-23,5.883554458618164,6.028447934568678,5.690363296927801,5.690363296927801,55285600
2010-09-24,5.773785591125488,5.9472189004550255,5.773785591125488,5.938437276257176,85873800
2010-09-27,5.817693710327148,5.859405593796802,5.718902517565063,5.782568045951951,57987900
2010-09-28,5.86160135269165,5.903312819938977,5.806717446463193,5.8747733729418075,34634300
2010-09-29,6.037229061126709,6.037229061126709,5.826475083983678,5.839647102872385,77343700
2010-09-30,5.991127967834473,6.13602146039377,5.975760120912476,6.070160515492535,35377400
2010-10-01,6.037229061126709,6.081136349063639,5.995517179459719,6.054791892555295,22431100
2010-10-04,6.010883808135986,6.114065795496188,6.00429800892976,6.032837449195447,25001100
2010-10-05,5.923072814941406,6.059185126965553,5.874775113890824,6.0569897198181035,42377800
2010-10-06,5.677190780639648,5.90331218187247,5.617916067824258,5.88355394426734,67569200
2010-10-07,5.554251670837402,5.718903405175243,5.409358178118584,5.718903405175243,59209700
2010-10-08,5.7079243659973145,5.7079243659973145,5.462044362912785,5.53449107850121,32670900
2010-10-11,5.674996852874756,5.754029405154528,5.659629423785107,5.729880767469809,14338300
2010-10-13,5.644259929656982,5.727683689997955,5.615720486633544,5.7123162653906485,30156000
2010-10-14,5.804520130157471,5.804520130157471,5.584984577475442,5.633282248322388,40386400
2010-10-15,5.771589279174805,5.848426379616736,5.747440236904031,5.8242777560767545,26691200
2010-10-18,5.795740604400635,5.81769425135951,5.701340215589164,5.740856696368941,28001900
2010-10-19,5.549858570098877,5.734268456139227,5.549858570098877,5.694751992169037,31746200
2010-10-20,5.4861955642700195,5.626698239131295,5.4861955642700195,5.591572570415977,30872600
2010-10-21,5.303980350494385,5.538883388252083,5.290808331023836,5.499366911109489,44679400
2010-10-22,5.314955234527588,5.4247230047778645,5.246899334217044,5.369839119652727,28738200
2010-10-25,5.393989562988281,5.4422876624207905,5.345691882286694,5.367645525780478,21647100
2010-10-26,5.674996852874756,5.762811032480634,5.367647014888663,5.383014443978312,46812400
2010-10-27,5.749637126922607,5.938437446550736,5.541078152282708,5.64206473979948,56750100
2010-10-28,5.7650065422058105,5.892337209589687,5.6793877679033375,5.81549964403901,36697700
2010-10-29,5.674996852874756,5.83745318982839,5.674996852874756,5.83745318982839,31585700
2010-11-01,5.815497398376465,5.855013869327817,5.692557592207389,5.718901627021035,22132600
2010-11-03,5.958954334259033,5.983231690326647,5.848603328069052,5.892743898927317,36288300
2010-11-04,6.06930685043335,6.1002050051478856,6.005303048860911,6.036201624531234,32455000
2010-11-05,6.014130592346191,6.102411324189483,6.014130592346191,6.051649955999057,16761300
2010-11-08,6.075927257537842,6.086962191055284,5.9810253138472085,5.983232384741843,25051600
2010-11-09,5.985437393188477,6.12889358426208,5.985437393188477,6.095788374161338,20757700
2010-11-10,5.987645149230957,6.014129574780759,5.930262998958437,5.983231429102377,21229300
2010-11-11,5.897159576416016,5.9832336760606015,5.881710497775039,5.974405390576717,27355900
2010-11-12,5.705147743225098,5.824326624362096,5.698526530568036,5.791221402988248,41525500
2010-11-16,5.605831623077393,5.718389711808889,5.546241972403825,5.705147707533338,32183100
2010-11-17,5.616866111755371,5.669834541649712,5.579346754627423,5.625693972926597,16842600
2010-11-18,5.716180801391602,5.758114292551086,5.674247310232117,5.705145871539122,24640000
2010-11-19,5.672039985656738,5.68307491419529,5.610243291356445,5.672039985656738,16481500
2010-11-22,5.530792713165283,5.665421085178775,5.506515776294114,5.658799872783522,19249900
2010-11-23,5.440303802490234,5.502100509339363,5.411612729890484,5.4491320838782356,27569300
2010-11-24,5.5705180168151855,5.599209510424856,5.462374095341286,5.495479308697683,23972500
2010-11-25,5.484446048736572,5.594797074180142,5.484446048736572,5.594797074180142,8896300
2010-11-26,5.429269313812256,5.480030673059844,5.391749956769331,5.442511316016918,17078100
2010-11-29,5.4513397216796875,5.504308152654537,5.398370869749169,5.418234083984196,18657100
2010-11-30,5.42706298828125,5.539621074861346,5.409406842599414,5.449133275622474,28357900
2010-12-01,5.574933052062988,5.592589196749854,5.510929264475791,5.524171688707711,22328400
2010-12-02,5.605831623077393,5.669835415494719,5.583761335314324,5.61686697743679,19060800
2010-12-03,5.672039985656738,5.672039985656738,5.568309805189977,5.6168645010529,15838500
2010-12-06,5.707353115081787,5.7470795372864885,5.674247482607466,5.685282833750774,17859600
2010-12-07,5.594795227050781,5.802255204259106,5.594795227050781,5.782391992560671,27050000
2010-12-08,5.517550468444824,5.627901477813721,5.517550468444824,5.60141705034468,21494200
2010-12-09,5.605831623077393,5.627901910840461,5.537414109872033,5.555070255891343,21341600
2010-12-10,5.672039985656738,5.680867844296471,5.6168645010529,5.649969707624095,14107600
2010-12-13,5.718390464782715,5.758116903796105,5.711769251295222,5.71397632245772,16896400
2010-12-14,5.700733661651611,5.747081308828998,5.676456302608422,5.700733661651611,15664600
2010-12-15,5.599210739135742,5.674249042764292,5.599210739135742,5.647765034649679,23538200
2010-12-16,5.594795227050781,5.661005652075159,5.574932015352346,5.6279004395629695,15651800
2010-12-17,5.725010871887207,5.725010871887207,5.526379125753848,5.568312209067567,17747100
2010-12-20,5.643351078033447,5.751495026785061,5.643351078033447,5.725011017801993,31823100
2010-12-21,5.687491416931152,5.722803708072091,5.674248992036514,5.702940491685848,16018600
2010-12-22,5.72085428237915,5.72085428237915,5.665247221384705,5.685265797282562,11576500
2010-12-23,5.727528095245361,5.7542196749798205,5.68526660410258,5.70306084917613,12437000
2010-12-27,5.794257164001465,5.803154499822925,5.676370434105365,5.685267345678504,12045200
2010-12-28,5.929937839508057,5.94105908367493,5.829844945013116,5.849863523912104,21577300
2010-12-29,5.998888969421387,6.043374783333857,5.9566279128775195,5.9566279128775195,20295300
2010-12-30,6.070068836212158,6.103432998152009,6.0255830041267995,6.070068836212158,29619400
2011-01-03,6.005563259124756,6.13457163809158,5.985544680987813,6.116777393552992,22738500
2011-01-04,5.9833197593688965,6.018908244948555,5.872105635870411,6.007787002297992,30936600
2011-01-05,6.054498672485352,6.083414591448627,5.912144684507225,5.934387601190894,24306800
2011-01-06,6.030030250549316,6.107879801972433,6.00778733975061,6.050048827843328,24328800
2011-01-07,5.94550895690918,6.045601871704966,5.94550895690918,6.010013374054988,17453800
2011-01-10,6.001114368438721,6.010011702500794,5.912143149059188,5.927713059419576,14366200
2011-01-11,6.0389275550842285,6.0945346235919065,6.0211333101317015,6.027806311081998,23190100
2011-01-12,6.205748558044434,6.2235428024161354,6.076740180287533,6.090085757504247,39193500
2011-01-13,6.074516773223877,6.2546840022465915,6.074516773223877,6.227992419493788,31826100
2011-01-14,6.127897262573242,6.163485743666551,6.0611689665853286,6.065617632784032,20220300
2011-01-17,6.105656623840332,6.17683360752072,6.085638044149187,6.098983622527188,19288800
2011-01-18,6.16571044921875,6.174607782153619,6.094533482732537,6.150140540830914,22139400
2011-01-19,6.072291374206543,6.216870083698131,6.061170130821763,6.183505505047309,22631600
2011-01-20,6.065619468688965,6.121226540259091,5.996666394483241,6.038927887666057,21486200
2011-01-21,6.0166850090026855,6.119002241892866,6.0166850090026855,6.096759328286454,18127100
2011-01-24,6.005563259124756,6.061170326338874,5.9633017692525145,6.023357503663343,10765700
2011-01-26,5.967751979827881,6.078966143018299,5.9410603939929,6.025583395596701,21396900
2011-01-27,5.976646900177002,6.038926534865162,5.941057992036091,5.994441142123361,18552100
2011-01-28,5.932163238525391,6.023358814665678,5.838743328302615,6.016685812418213,28037200
2011-01-31,6.025583267211914,6.061171764734708,5.9299390210262715,5.974424855053942,33947200
2011-02-01,6.147919654846191,6.165713906445301,6.030032897095246,6.072293979487868,28782500
2011-02-02,6.183505058288574,6.223542210378281,6.116776754304536,6.139019663715286,33156700
2011-02-03,6.234664440155029,6.254683018007422,6.16126312944567,6.17460870659785,27639400
2011-02-04,6.143468856811523,6.276925476213989,6.130122855472679,6.236888744942197,27702000
2011-02-07,6.054498672485352,6.19907741880503,6.030031845956829,6.183507080152617,23873700
2011-02-08,5.9788713455200195,6.076739897128098,5.9699744358728655,6.005562922957942,21047
2011-02-09,5.9788713455200195,5.9788713455200195,5.9788713455200195,5.9788713455200195,0
2011-02-10,5.9788713455200195,5.9788713455200195,5.9788713455200195,5.9788713455200195,0
2011-02-11,5.872107028961182,5.9388357734398385,5.849864114134962,5.883228698498447,19504200
2011-02-14,5.949956893920898,5.985545387197009,5.83651841251018,5.874331239647086,18258200
2011-02-15,5.998888969421387,6.076738931644129,5.923263340319085,5.932160672800844,27939600
2011-02-16,6.074516773223877,6.1056570238102,6.021134031966585,6.050049948636148,24193500
2011-02-17,6.061168670654297,6.103430148982282,6.014458950592948,6.09453281701928,19143600
2011-02-18,6.087860107421875,6.103430013764048,6.030028723687996,6.041149964147226,16769000
2011-02-21,6.0945353507995605,6.150142425942345,6.061171190563552,6.11010526395981,22204200
2011-02-22,6.17683219909668,6.21686934934981,6.105655231645865,6.107879140661536,36610900
2011-02-23,6.3859148025512695,6.428176288501208,6.1835051306174496,6.20797237368029,62622100
2011-02-24,6.3859148025512695,6.3859148025512695,6.3859148025512695,6.3859148025512695,0
2011-02-25,6.361449241638184,6.394813400617835,6.261356340450933,6.319187747331534,27201000
2011-02-28,6.35699987411499,6.379242785735407,6.263579984707843,6.325860052395359,28891100
2011-03-01,6.2924957275390625,6.403709858396255,6.270252816517976,6.339205458859928,26547900
2011-03-02,6.428177356719971,6.441522935040976,6.265804810361503,6.294720300765062,25808400
2011-03-03,6.441523551940918,6.4437478859154895,6.361449650097983,6.432626640290959,17305300
2011-03-04,6.46821403503418,6.488232613151494,6.3881397225649215,6.450419790513039,21019800
2011-03-09,6.46821403503418,6.46821403503418,6.46821403503418,6.46821403503418,0
2011-03-10,6.254683017730713,6.323635661303546,6.201299860627861,6.316962660603627,22751200
2011-03-11,6.265805244445801,6.316963651760726,6.154591094153364,6.216871171046522,20803900
2011-03-14,6.290274143218994,6.321413977709446,6.199078549998306,6.227994049989664,13554000
2011-03-15,6.236888408660889,6.265803894839488,6.10565570564247,6.10565570564247,22515300
2011-03-16,6.1790571212768555,6.319186736270158,6.141244300683706,6.263579672118363,33678600
2011-03-17,6.245787143707275,6.272478728499101,6.20130131047035,6.259132723979015,16511000
2011-03-18,6.205748558044434,6.27692553553124,6.187954313672732,6.272477292624503,21601100
2011-03-21,6.256906986236572,6.305841476669044,6.223542830917866,6.2635799869996145,28912600
2011-03-22,6.295720100402832,6.344958143368208,6.262148979122782,6.302434495410829,28580800
2011-03-23,6.295720100402832,6.295720100402832,6.295720100402832,6.295720100402832,0
2011-03-24,6.362861156463623,6.441194037508149,6.344956534528862,6.414336891166078,12375400
2011-03-25,6.362861156463623,6.441194037508149,6.344956534528862,6.414336891166078,12248000
2011-03-28,6.344958305358887,6.44567167177031,6.344958305358887,6.391957790974889,11432600
2011-03-29,6.344958305358887,6.344958305358887,6.344958305358887,6.344958305358887,0
2011-03-30,6.344958305358887,6.400910317880782,6.324815546700606,6.356148537111274,12036900
2011-03-31,6.349433898925781,6.389718985112156,6.33376697849338,6.38300501752106,13888700
2011-04-01,6.349433898925781,6.349433898925781,6.349433898925781,6.349433898925781,0
2011-04-04,6.403148174285889,6.456862052771731,6.391957516134696,6.445671394620539,13522000
2011-04-05,6.403148174285889,6.456862052771731,6.391957516134696,6.445671394620539,13522000
2011-04-06,6.349433898925781,6.394195248092842,6.320338616431256,6.389718985112156,19729600
2011-04-07,6.2666239738464355,6.3225759736129215,6.203957580431214,6.29571882589786,21872100
2011-04-08,6.268862724304199,6.297957579229629,6.217386981885403,6.277814823173592,17515900
2011-04-11,6.15248441696167,6.264388463309201,6.136817918773825,6.264388463309201,19399600
2011-04-12,5.9644856452941895,6.132341716513801,5.9443428825974305,6.114437085992245,33535300
2011-04-13,5.852580547332764,5.998055697569029,5.830199656477956,5.998055697569029,29953600
2011-04-14,5.814533233642578,5.915247030308439,5.803343001515256,5.841390388380138,27489800
2011-04-15,5.937626838684082,5.944340805984149,5.830198666203952,5.836913060383933,27267800
